textID,text,selected_text,sentiment
af8106f972,http://twitpic.com/67jzp McFly concerts through the years [H]... Don`t have my `06 one though  :/,http://twitpic.com/67jzp McFly concerts through the years [H]... Don`t have my `06 one though  :/,neutral
65711a3401, _chick Hello,_chick Hello,neutral
09162e0abc," Ahh.  ... Well, I was hoping that I could learn some stuff on the way. ... Why not you and I work on separate things but also",s hoping,positive
e0dcf23a90,Y CANT WE ALL JUST GET ALONG,Y CANT WE ALL JUST GET ALONG,negative
ebbac9da52,  probably why he`s still married to Joan perhaps?,probably why he`s still married to Joan perhaps?,neutral
38ff378dd7,I really want to go see UP!  haha. Tooo cute! (:,Tooo cute!,positive
e2c99c31aa,Hate washing my hair! Because then it has to be dried & straightened.  And then i find the grey hairs in the middle layers of my hair,Hate washing my hair! Because then it has to be dried & straightened.  And then i find the grey hairs in the middle layers of my hair,negative
35111e04a2, Oh I`m on a roll now with these oldies!  ? http://blip.fm/~5jeu7,Oh I`m on a roll now with these oldies!  ? http://blip.fm/~5jeu7,neutral
9f1c41b48c, (((HUGS))) back to you - you also have that look!,(((HUGS))),positive
d653389367,Early start today! More rain and more miles!,Early start today! More rain and more miles!,neutral
17d54e4210,hehe tweet time... bastos talaga chux,hehe tweet time... bastos talaga chux,neutral
68a429f6af, Same here!  I just wanted it to keep going and not end... ever! ;),Same here!  I just wanted it to keep going and not end... ever! ;),neutral
4b0b800393, haha I just playing,haha I just playing,neutral
b2ccc6e924," Oui, I figured that since its a day off, I`d better start brushing up on my french; so far I have learnt Bonjour and Oui","Oui, I figured that since its a day off, I`d better start brushing up on my french; so far I have learnt Bonjour and Oui",neutral
7279ef52d3,_intruder well said...please take him off my hands..i can`t cope !!!! Set that fox on him,i can`t cope,negative
c78ea34157,Time for me to go to sleep! It`s almost 1am. Night everyone! Happy mothers day to all the moms out there,Happy mothers,positive
ae702e3f32, Hey lovely.. hope you had a good day  Thanks for an awsome night and teaching me how to put together a tie...hahaha,lovely.,positive
498145e798,"omfg, my head","omfg, my head",negative
63116f1dbb,Jimmy Eat World`s initials are JEW....new favorite band,favorite,positive
a11068247b,- stillll listening to `paranoid`  now starting civics homework+ new JONAS episode !,- stillll listening to `paranoid`  now starting civics homework+ new JONAS episode !,neutral
de8b632bdb, good luck! I have no doubt you will be hilarious. really hoping to see you dressed as some kind of foam food item  and go...,good luck!,positive
7064039c4b, aww  loves you! way too cute ;),loves,positive
14caae56d8,_1   is leavin bc of racists *starts cryin*,s cryin,negative
21ec4c00cb, thanks! I will try #boarding out,thanks! I will try #boarding out,neutral
2923f9baa2,I want it to be Wednesday already so I can hurry up and go to New Zealand so I`m busy and not sitting here bored and stressing,I want it to be Wednesday already so I can hurry up and go to New Zealand so I`m busy and not sitting here bored and stressing,negative
c4261c5ffb,_Kill_Boy I know the feeling,_Kill_Boy I know the feeling,negative
f21d23b9cb,I woulda never believed that five years later I`d be a female engineer myself making tracks,I woulda never believed that five years later I`d be a female engineer myself making tracks,positive
5ff6ce14c6,"Missed the WBC counterprotests.  But probably going to WaterFire with Ben, yay!",Missed,negative
bb6bded93d, You`ve got a deal!,You`ve got a deal!,neutral
aa0b50384c,Just got home. :3 Was pleased with Star Trek.,Was pleased with Star Trek.,positive
dea8c68755,Okay...So I have an AIM account now...Send me ur S/N`s on there so I can add u...Thx!,Thx!,positive
1538798e8c,Nnnnoooooo!!!! Just learned we`ve got a frost warning for tonight!,a frost warning,negative
4526e65033,What a great night.,great,positive
d672a09053,I miss Feb 23rd 2008  best night of my whole entire **** life. I`d rather re-live that night then win $1million.,best night of my whole entire **** life.,positive
3749900628,Happy Mothers Day to all the mums in my life and those that are not,Happy,positive
dfb67f9f58,"oh, it`s  `s birthday! happy birthday andre michelle",happy,positive
6dd75a5d42,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com,We have tons of updates including pics of Rob from yesterday. Check them out  www.robsessedpattinson.com,neutral
e91632a0e9,Wtf was that **** 5 mins before the marked closed...FAZ you cost me 4 grand,Wtf,negative
7af995a949,Headin 2 chilis Mr. Presidente`s callin my name! Then 2 the ice house,Headin 2 chilis Mr. Presidente`s callin my name! Then 2 the ice house,neutral
27df19d799,i love how nice the weather is today and i am camping tonight! oh and i hate my hair,love,positive
71844002df,just had steamed fish w/ oyster sauce,just had steamed fish w/ oyster sauce,neutral
a3d5127355,_anderson hehe   fun tweets !,fun tweets,positive
c5dbfa2ee8, I miss standing next to you...,miss,negative
10ceebee98,Now the mosquito truck is waking me up,Now the mosquito truck is waking me up,negative
595685ba72,"Right! Into action! Grab a shower, grab my camera and, I think, a walk in the sunshine along the canal. Later, good tweeple",good,positive
4ac5fe22f7, you say the nicest things.,nicest,positive
155e6b9b1a,I`m sooo hyper! And I don`t even know why! Hahahahaha!,I`m sooo hyper! And I don`t even know why! Hahahahaha!,neutral
17dc0a7c94,in the mailbox already for 2 hours,in the mailbox already for 2 hours,neutral
6ae2e23d21,At the Spoke Club - fell in love with Tom Arnold all over again (not Rosie`**** definitely different)... Lucky moi,love,positive
807aa145f4,"http://www.facebook.com/pages/HelloTxt/73275306275 this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out","this message is posted on HelloTxt Facebook Fan page through HelloTxt, check it out",neutral
bad43ec3f4," haven`t read that book, but heard of it. Feed, spay, love is a great motto for pet owners  although there is more involved",great,positive
5ba6eb7c25," loving your music , had a good recommendation from someone who knows his stuff",loving,positive
4dbdcda357, man i cant go on sunday cause im helping out all day at the piano recital. this sucks,this sucks,negative
4fdc228bbe,"back at school again. almost weekend. oh wait, i gotta work from eight to four tonight","back at school again. almost weekend. oh wait, i gotta work from eight to four tonight",neutral
191e25e2be,"trying to learn for my oral exam, but I`m too distracted",but I`m too distracted,negative
aa15529894, why you never answer me..  wath i say to you,why you never answer me.,negative
6ebb2f43f0,#twitterfails **** hard right now...this is annoying,**** hard right now...this is annoying,negative
d8a325da18, I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,I miss u,negative
dc5132385f,LMAO! listening to the great Bob Marley!  Wow hes so awesome,awesome,positive
e5af66c7bf,At Marlees doc appointment poor babygirl has to get shots,poor,negative
729d721d36,is a lil sad bc I wont be able toeat a hot dog and Big Kahuna cookie sandwich at the Ranger game tonight!,sad,negative
10f6590c47,hip hop is alive & well in nashville tn!,hip hop is alive & well in nashville tn!,neutral
a21f671687,"Good night all, 15 miles of trails with 7 peeks to climb in the morning, fun times ahead",fun,positive
6ed5c3c353,of course im almost there and theres traffic,of course im almost there and theres traffic,neutral
0510fad96f,"is anxiously awaiting Rockets-Lakers game ... Yes, I finally got Tix for Games 3 & 4 .... Yeahhhhh",Yeahhhhh,positive
86bc9261b1,Ever been to a restaurant with over 200 items on the menu?  Lunch decision shouldn`t be this hard,Lunch decision shouldn`t be this hard,negative
9f7dbce69d,"_d I can`t view anything, Gerald. Not only am I banned, I can`t even read the **** place.","Not only am I banned,",negative
ea028cdcf1,_argie Yes I am,Yes I am,neutral
f39e7fa3ec, Me and Wendy are going after all.  Wish you were!!!,Wish you were!!!,negative
7f1b2e1223," Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.'","Every time I succeed with a code, I get 'We`re Sorry. Your Credit Card Has Been Declined at this time.'",negative
0c4eac0389,found none,found none,neutral
117a319a9d,"so bored  Gonna go to the Carnival and get an all day pass tomorrow. Excited for that, but very bored today.",bored,negative
0a2abed6c6, a wet and dirty one now,dirty,negative
ea79384159,Work is a no go,Work is a no go,neutral
ad59f9f17d," oh no, you`re gonna have to break up w/your ups guy when you move",break up,negative
42b4c0e6a4,Very bummed I can`t go to the  open house today.   DD and I woke up with a stomach bug.  Blech.  Y`all have fun!,Very bummed I can`t go to the  open house today.   DD and I woke up with a stomach bug.  Blech.  Y`all have fu,neutral
681513d24f, haha  i did! many times before!,haha  i did! many times before!,neutral
53970e938f,is feeling so giddy and wanna go home.,giddy,negative
37fa1cef8f, Interesting Combination  Have a great one ;),Have a great one ;),positive
cc7953c4d1,__  that`s not good! hope you get better soon and good luck with the exams!,__  that`s not good! hope you get better soon and good luck with the exams!,neutral
07e664f430,Aw i couldn`t see robert before practice. That makes me sad,That makes me sad,negative
1e7b0c1a1b,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc,Got the BrainBone daily question right!  - http://tinyurl.com/c9ryqc,neutral
e17dc861e8,"Goood Dayy  Beeen shopping, didn`t get what I wanted though  But my best friend has comeeee homeeee!! XD Ily Shannii x",Goood,positive
7ea0341ece,Noones talking to me anymore,Noones talking to me anymore,neutral
3f9e322af8," Oh same here, can`t believe they killed him off!  Hate Stringer now!",Hate,negative
18628be7b7,"#SanctuarySunday  yay for #Sanctuary, I may watch Requiem after breakfast!","#SanctuarySunday  yay for #Sanctuary, I may watch Requiem after breakfast!",neutral
b9c27145ee,"May have to work Saturday   I want to just rewrite it properly over the weekend, but bosses may say just get it working now.","May have to work Saturday   I want to just rewrite it properly over the weekend, but bosses may say just get it working now.",neutral
2984da4e4f,Just got my 3rd tattoo  owwwwwww lol,Just got my 3rd tattoo  owwwwwww lol,neutral
b3833ccb24,really not lookin forward to monday  bak to college,really not lookin forward to monday  bak to college,negative
6fbe1bf447,I`m still thinking ... Idk,I`m still thinking,neutral
7e6256edc4, LOL! I hate when that happens!! All hyped up and its over before you know it! Lunch sounds nice..hope you have a nice time.,LOL! I hate when that happens!! All hyped up and its over before you know it! Lunch sounds nice..hope you have a nice time.,neutral
41b9aed9db,Last day to sign up for GoCincinnati! www.crossroads.net/gocincinnati you can sign up with my group.. its going to be AWESOME,AWESOME,positive
1b79929075," Yeah, mine said 'That`s a nice picture' & gave me the red x!  Hope you get it working soon!",'That`s a nice picture',positive
14ac15e57c,Oh my gosh! My hair is so short! I miss my long hair!,miss,negative
61dfdb6269,_26 i wish you were here to take care of me,wish,positive
13379d9ac6,second song is coming along nicley,nicley,positive
d8ab6dfc33, doin fine relaxin at work... Hardly working,Hardly working,positive
aaa58df6d1, thanks.  Sadly the streamline top II is sold out. Streamline trunk II is available in my size but that only gets me halfway.,thanks.  Sadly the streamline top II is sold out. Streamline trunk II is available in my size but that only gets me halfway.,neutral
